day,symbol_name,profit,volume,PnL/Lot,Coef
3/27/2020,GBPUSD,-47405.19496,2119.23,-22.369066,-0.00096
3/30/2020,GBPUSD,-118715.6225,2299.53,-51.626038,-0.00077
3/31/2020,GBPUSD,-9224.196022,2440.22,-3.780067,0.00182
4/1/2020,GBPUSD,-46143.65342,2884.87,-15.995055,0.001122
4/2/2020,GBPUSD,7699.985833,2253.25,3.41728,0.000585
4/3/2020,GBPUSD,-6362.054513,2784.28,-2.284991,0.001031
4/6/2020,GBPUSD,-35951.54736,2543.71,-14.133509,-0.00023
4/7/2020,GBPUSD,29980.99127,2449.19,12.241186,-0.00041
4/8/2020,GBPUSD,9066.90422,2967.89,3.055,-0.00082
4/9/2020,GBPUSD,-22679.57713,2514.77,-9.018549,-0.00147
4/10/2020,GBPUSD,-85933.24803,2771.88,-31.001792,-0.00029
4/13/2020,GBPUSD,-5909.463068,287.89,-20.526809,-0.00097
4/14/2020,GBPUSD,-84197.1451,1629.59,-51.667686,0.000279
4/15/2020,GBPUSD,-113908.0048,2529.37,-45.034141,0.00093
4/16/2020,GBPUSD,-111842.0563,3187.8,-35.084402,-0.00074
4/17/2020,GBPUSD,1031.794088,2307.9,0.447071,0.000692
4/20/2020,GBPUSD,7949.872566,2027.29,3.921428,-5.89E-05
4/21/2020,GBPUSD,14953.85566,2133.96,7.007561,-0.00031
4/22/2020,GBPUSD,-75389.0684,3314.96,-22.742075,-0.00068
4/23/2020,GBPUSD,30821.46358,2545.54,12.108026,-0.00044
4/24/2020,GBPUSD,-25768.95595,2971.39,-8.672357,0.00072
4/27/2020,GBPUSD,-6452.07469,2286.72,-2.821541,0.000632
4/28/2020,GBPUSD,-5290.179853,2328.52,-2.271907,-0.00013
4/29/2020,GBPUSD,-57842.61617,3527.93,-16.395625,0.001599
4/30/2020,GBPUSD,-13132.60565,3325.8,-3.948706,0.001847
5/1/2020,GBPUSD,-242096.0597,4649.5,-52.069268,-4.85E-05
5/4/2020,GBPUSD,-19843.87314,2400.87,-8.265284,-0.00161
5/5/2020,GBPUSD,-35282.67287,2487.74,-14.182621,-0.00059
5/6/2020,GBPUSD,2405.76672,3039.62,0.79147,0.000211
5/7/2020,GBPUSD,-1493.493748,3494.79,-0.427349,-0.00043
5/8/2020,GBPUSD,-18361.41252,5183.21,-3.542479,-0.00051
5/11/2020,GBPUSD,-9289.361069,2822.26,-3.291462,-0.00096
5/12/2020,GBPUSD,-2586.548882,4796.94,-0.539208,-0.00077
5/13/2020,GBPUSD,-28918.92941,4390.7,-6.586405,0.00182
5/14/2020,GBPUSD,32565.01239,4844.33,6.722294,0.001122
5/15/2020,GBPUSD,-101564.6798,3687.72,-27.541321,0.000585
5/18/2020,GBPUSD,-178286.4386,3593.38,-49.615248,0.001031
5/19/2020,GBPUSD,-46084.39817,3414.3,-13.497466,-0.00023
5/20/2020,GBPUSD,-78969.90829,3071.82,-25.707857,-0.00041
5/21/2020,GBPUSD,-29097.1517,3058.63,-9.513132,-0.00082
5/22/2020,GBPUSD,6631.359874,3199.47,2.072643,-0.00147
5/25/2020,GBPUSD,47721.80893,2710.87,17.603872,-0.00029
5/26/2020,GBPUSD,852.9156026,1535.77,0.555367,-0.00097
5/27/2020,GBPUSD,-261209.7126,3800.61,-68.728365,0.000279
5/28/2020,GBPUSD,2005.729439,3145.25,0.637701,0.00093
5/29/2020,GBPUSD,9862.060021,2793.37,3.530524,-0.00074
6/1/2020,GBPUSD,-25131.22163,3584.46,-7.01116,0.000692
6/2/2020,GBPUSD,-157380.5892,3332.89,-47.220457,-5.89E-05
6/3/2020,GBPUSD,-129022.1613,3277.7,-39.363627,-0.00031
6/4/2020,GBPUSD,-27479.15969,3340.1,-8.227047,-0.00068
6/5/2020,GBPUSD,-94056.52737,3660.91,-25.692117,-0.00044
6/8/2020,GBPUSD,-135700.3848,3085.65,-43.977893,0.00072
6/9/2020,GBPUSD,-56679.9145,3072.53,-18.44731,0.000632
6/10/2020,GBPUSD,-52939.56271,3354.13,-15.783396,-0.00013
6/11/2020,GBPUSD,-40741.00658,3844.18,-10.598101,0.001599
6/12/2020,GBPUSD,-284935.4239,3658.64,-77.880148,0.001847
6/15/2020,GBPUSD,-34172.46338,3804.42,-8.982306,-4.85E-05
